mapped_class,length,width,area,perimeter,aspect_ratio,solidity,circularity,convex_hull_area
Class C,480,109,25034.5,1238.6244518756866,0.22708333333333333,0.741016457494672,0.20505458639106056,33784.0
Class C,163,442,15807.0,1146.8914798498154,2.7116564417177913,0.6283090865728596,0.15101311447127447,25158.0
Class C,441,164,14644.5,1159.2762533426285,0.37188208616780044,0.6020596941292551,0.13693375977180583,24324.0
Class C,441,196,27015.0,1184.9158625602722,0.4444444444444444,0.7499375399050606,0.24179082049588835,36023.0
Class C,255,254,20914.0,940.0874364376068,0.996078431372549,0.7102492698498947,0.2973791188616504,29446.0
Class C,254,256,17524.0,886.7737290859222,1.0078740157480315,0.7111435760084409,0.28003832507480925,24642.0
Class C,253,256,15706.0,902.229571223259,1.0118577075098814,0.6607210466534853,0.24246069321986863,23771.0
Class C,144,270,18109.0,831.092488527298,1.875,0.7018040188346543,0.32946221846451895,25803.5
Class C,100,270,13938.5,661.428493976593,2.7,0.8288339180591069,0.4003686864066057,16817.0
Class C,143,271,17913.0,813.6366448402405,1.8951048951048952,0.718027858502856,0.3400299639521844,24947.5
Class C,351,222,21304.5,1038.1290646791458,0.6324786324786325,0.7163463963282393,0.2484153966452075,29740.5
Class C,221,348,18156.0,1014.856987118721,1.5746606334841629,0.6829928901929805,0.2215237761393377,26583.0
Class C,222,363,18371.0,1040.6559777259827,1.635135135135135,0.6796145237963117,0.21317108452498557,27031.5
Class C,273,167,20646.0,864.6904665231705,0.6117216117216118,0.6789883908310587,0.34699598162009865,30407.0
Class C,272,144,18320.0,807.9797908067703,0.5294117647058824,0.7087451883087994,0.35264224420597173,25848.5
Class C,273,144,18303.5,813.5361393690109,0.5274725274725275,0.70613992785633,0.34752840507440247,25920.5
Class C,426,173,23628.5,1165.134118437767,0.4061032863849765,0.7004565262502593,0.21872286033401903,33733.0
Class C,427,173,22791.0,1159.2346231937408,0.405152224824356,0.6990139397935867,0.21312311611226933,32604.5
Class C,221,426,32365.5,1364.6976065635681,1.9276018099547512,0.6940917864036028,0.2183832499914794,46630.0
Class C,88,492,23694.0,1301.8376542329788,5.590909090909091,0.713502770416767,0.17568496254083965,33208.0
Class C,77,485,19623.0,1245.1269776821136,6.298701298701299,0.7623098887011246,0.15905524027121035,25741.5
Class C,479,92,23889.0,1239.896530508995,0.19206680584551147,0.6952763468086964,0.1952706378827888,34359.0
Class C,239,265,17219.5,834.531086564064,1.108786610878661,0.7846662109820004,0.3107029401192003,21945.0
Class C,311,239,19755.0,951.6854158639908,0.7684887459807074,0.7408032399595005,0.27409434158344836,26667.0
Class C,311,239,19122.5,976.413337469101,0.7684887459807074,0.7382634545594935,0.25205024703056417,25902.0
Class C,154,270,17997.5,811.0508563518524,1.7532467532467533,0.7287764977425037,0.34381583257574494,24695.5
Class C,267,156,17838.5,806.0214201211929,0.5842696629213483,0.7158450209675153,0.34504443707761534,24919.5
Class C,268,157,18331.0,814.6072072982788,0.585820895522388,0.7181164672007522,0.34713589621201896,25526.5
Class C,205,265,17877.5,835.5605263710022,1.2926829268292683,0.7210704634372606,0.32178131423029555,24793.0
Class C,263,198,18473.5,889.9036691188812,0.752851711026616,0.6854730983302412,0.2931386302268202,26950.0
Class C,263,207,18336.5,841.2762534618378,0.7870722433460076,0.72473420022924,0.3255734983521993,25301.0
Class C,360,219,17752.0,1010.4549690485001,0.6083333333333333,0.7152440621285683,0.21848580460484038,24819.5
Class C,219,347,17368.5,991.5849112272263,1.5844748858447488,0.7165961835997937,0.22197923884116455,24237.5
Class C,221,349,14506.5,1029.7270475625992,1.579185520361991,0.6288717893139699,0.17192073753260856,23067.5
Class C,217,356,17749.0,1020.9402490854263,1.640552995391705,0.7017495304932292,0.2139848872588757,25292.5
Class C,218,358,19363.5,1018.4133368730545,1.6422018348623852,0.7296243264629413,0.2346094858240915,26539.0
Class C,356,220,18081.0,1009.8275502920151,0.6179775280898876,0.7128466951842142,0.22281164251885546,25364.5
Class C,261,201,17731.0,840.3473210334778,0.7701149425287356,0.7091549014118306,0.31551895436664756,25003.0
Class C,260,201,17444.0,843.1757467985153,0.7730769230769231,0.7026787512588116,0.30833280235046046,24825.0
Class C,263,201,17820.0,844.0041778087616,0.7642585551330798,0.7060501604659456,0.3143607896073213,25239.0
Class C,426,175,25629.0,1204.5483317375183,0.4107981220657277,0.6961564579655032,0.22196937753367324,36815.0
Class C,173,424,19007.5,1107.075241804123,2.4508670520231215,0.7049605934167825,0.19488597501806795,26962.5
Class C,174,425,27527.5,1221.619398355484,2.442528735632184,0.7366991382540278,0.2317953901338004,37366.0
Class C,207,374,18704.5,1029.2417633533478,1.8067632850241546,0.7199299488087448,0.22188153769488247,25981.0
Class C,209,375,18505.0,1044.7981126308441,1.7942583732057416,0.7120046171604463,0.21302677597506264,25990.0
Class C,375,207,18233.0,1039.484403014183,0.552,0.7124352837745433,0.2120469554778796,25592.5
Class C,71,508,18011.0,1449.151362657547,7.154929577464789,0.6347824554602005,0.10777553594084603,28373.5
Class C,480,97,26504.5,1249.6538897752762,0.20208333333333334,0.7354699965313909,0.21327992979844543,36037.5
Class C,99,505,29385.5,1134.3401807546616,5.101010101010101,0.7957188697382851,0.2869830961739196,36929.5
Class C,268,257,18318.5,924.4722111225128,0.9589552238805971,0.7186966671243894,0.2693469428344104,25488.5
Class C,269,260,18985.5,968.2712023258209,0.966542750929368,0.6885665064829087,0.254470751335076,27572.5
Class C,268,260,23553.0,996.9158629179001,0.9701492537313433,0.6992132996882886,0.29780986725187986,33685.0
Class C,245,304,19442.5,948.1290664672852,1.2408163265306122,0.7381919659807122,0.2717859800213228,26338.0
Class C,240,303,18000.0,935.5432766675949,1.2625,0.7077001710275413,0.25843694885363877,25434.5
Class C,303,242,20842.5,943.3006370067596,0.7986798679867987,0.7521788556271315,0.2943468677967164,27709.5
Class C,122,459,14669.5,1165.6538890600204,3.762295081967213,0.6393471202248905,0.13567066118080948,22944.5
Class C,459,163,27654.5,1251.1341180801392,0.355119825708061,0.6732274359442517,0.22200765016212656,41077.5
Class C,124,457,16371.0,1162.8670921325684,3.685483870967742,0.6459899378514353,0.15213351907313988,25342.5
Class C,298,236,14023.5,940.9574918746948,0.7919463087248322,0.6196041178809703,0.19903354300357337,22633.0
Class C,254,299,26748.0,980.7148525714874,1.1771653543307086,0.7528921665212374,0.3494746457954067,35527.0
Class C,298,236,17908.5,927.7859216928482,0.7919463087248322,0.728565326173186,0.2614408933545469,24580.5
Class C,223,350,17996.0,1000.7981137037277,1.5695067264573992,0.7163299830828939,0.2257838593704785,25122.5
Class C,350,223,19958.5,1127.668169260025,0.6371428571428571,0.676490526387147,0.1972309737453317,29503.0
Class C,223,350,18314.5,1016.8986176252365,1.5695067264573992,0.7126957875279697,0.2225612832398578,25697.5
Class C,464,128,21522.5,1192.5655763149261,0.27586206896551724,0.7266205266711682,0.19016826409380277,29620.0
Class C,129,465,25527.0,1191.6366447210312,3.604651162790698,0.7866685156936163,0.22590297087381614,32449.5
Class C,465,125,21651.0,1223.5777691602707,0.26881720430107525,0.7319596342061225,0.18172918060881305,29579.5
Class C,459,151,23317.0,1268.2051856517792,0.3289760348583878,0.6855622363024271,0.18218117021822997,34011.5
Class C,149,461,24337.0,1218.7493424415588,3.0939597315436242,0.7026301354043364,0.2058960985215036,34637.0
Class C,151,460,23979.5,1214.0214204788208,3.0463576158940397,0.7071721371907164,0.20445478925163976,33909.0
Class C,298,238,18338.5,918.8153575658798,0.7986577181208053,0.7123407395898074,0.2729714221699297,25744.0
Class C,235,298,17956.0,922.5727165937424,1.2680851063829788,0.7129357579607719,0.265105200197013,25186.0
Class C,236,299,18231.5,927.986931681633,1.2669491525423728,0.7127805145046524,0.26604098378605795,25578.0
Class C,133,454,20368.0,1223.293498635292,3.4135338345864663,0.7075293095961789,0.17103969565479682,28787.5
Class C,453,131,17933.5,1158.7665866613388,0.2891832229580574,0.7099564528899446,0.16783517808068152,25260.0
Class C,7,23,94.5,50.72792184352875,3.2857142857142856,0.9,0.4614743113677358,105.0
Class C,346,214,18841.0,992.2295709848404,0.6184971098265896,0.7342556508183944,0.24048582437001562,25660.0
Class C,350,218,18753.0,1014.7148535251617,0.6228571428571429,0.7294474590116109,0.22887195655899598,25708.5
Class C,214,348,17432.0,989.6854150295258,1.6261682242990654,0.7134613023370032,0.22364682701655814,24433.0
Class C,250,248,17124.0,879.2590093612671,0.992,0.697970163854243,0.27834372124542195,24534.0
Class C,250,249,17186.0,879.40114569664,0.996,0.7043009651046043,0.27926121120526093,24401.5
Class C,249,248,17146.5,873.8447977304459,0.9959839357429718,0.7054140782490641,0.28217383304084565,24307.0
Class C,259,117,17214.0,778.4061934947968,0.4517374517374517,0.7342603651254053,0.3570089444979227,23444.0
Class C,116,262,17368.0,776.9503518342972,2.2586206896551726,0.7361817565276365,0.3615539737248408,23592.0
Class C,116,260,17452.0,768.4650709629059,2.2413793103448274,0.7496563573883162,0.3713699880956803,23280.0
Class C,294,224,16925.5,911.7026599645615,0.7619047619047619,0.7053761200250052,0.25588505840426257,23995.0
Class C,293,225,17172.0,911.2590094804764,0.7679180887372014,0.7066812074322517,0.2598645710813537,24299.5
Class C,292,226,17403.5,962.9574921131134,0.773972602739726,0.7055520645409766,0.2358480167903185,24666.5
Class C,225,323,17883.0,957.6854145526886,1.4355555555555555,0.7194641132925652,0.24502166919813045,24856.0
Class C,225,323,18231.5,950.7564827203751,1.4355555555555555,0.728036898011341,0.2534508051199567,25042.0
Class C,322,226,17936.0,950.5138423442841,0.7018633540372671,0.7169668019107389,0.2494701381289854,25016.5
Class C,269,250,18239.0,916.9158617258072,0.929368029739777,0.7139669615595396,0.2726163608104866,25546.0
Class C,270,250,19025.0,914.229572892189,0.9259259259259259,0.7152658984529203,0.28603817506639995,26598.5
Class C,248,270,18319.5,911.98692882061,1.0887096774193548,0.7259991677730002,0.2767873594999996,25233.5
Class C,103,471,17044.5,1194.4823169708252,4.572815533980583,0.6852335772292354,0.15011866030719842,24874.0
Class C,107,473,18888.5,1212.967597603798,4.420560747663552,0.678490606702827,0.16132769744501646,27839.0
Class C,473,141,27115.0,1236.7493414878845,0.29809725158562367,0.7324320309017976,0.22276968830975855,37020.5
Class C,456,135,17854.0,1154.5239466428757,0.29605263157894735,0.7059428255110514,0.1683214655645471,25291.0
Class C,457,138,27050.0,1180.1808004379272,0.30196936542669583,0.7592343100931851,0.24405069188943007,35628.0
Class C,456,137,22978.0,1180.3229364156723,0.30043859649122806,0.7129603772999472,0.20726233950532105,32229.0
Class C,477,101,23827.0,1297.553384065628,0.21174004192872117,0.6928366845495122,0.17783971737080326,34390.5
Class C,477,102,24691.5,1243.1686080694199,0.2138364779874214,0.697736520854527,0.2007692830015917,35388.0
Class C,96,477,18396.5,1212.1980457305908,4.96875,0.7107423648270134,0.1573250613494863,25883.5
Class C,489,104,26014.0,1282.0386663675308,0.21267893660531698,0.6966045415595544,0.19889082648954348,37344.0
Class C,488,103,26102.0,1272.9259676933289,0.21106557377049182,0.7107032973017127,0.20243115683626828,36727.0
Class C,489,104,25440.5,1283.9970351457596,0.21267893660531698,0.6983872074668863,0.19391324085740244,36427.5
Class C,207,395,18735.5,1083.0996309518814,1.9082125603864735,0.7024407618476305,0.20069582404261954,26672.0
Class C,207,396,23836.0,1130.572718501091,1.9130434782608696,0.6866690673388549,0.23433989873984792,34712.5
Class C,207,395,19132.5,1077.442775130272,1.9082125603864735,0.7166267136115064,0.20710622820251878,26698.0
Class C,276,209,19166.5,873.9036689996719,0.7572463768115942,0.7149011562849683,0.3153737572127623,26810.0
Class C,207,275,18869.0,878.3473217487335,1.328502415458937,0.7067173542575703,0.3073450236890354,26699.5
Class C,209,278,20485.0,879.1757482290268,1.3301435406698565,0.7290165305432481,0.33303849314448036,28099.5
Class C,272,195,19581.5,846.3889507055283,0.7169117647058824,0.7289937083503965,0.3434913861945479,26861.0
Class C,274,195,20329.5,863.7026587724686,0.7116788321167883,0.7270532696743737,0.3424585775090909,27961.5
Class C,193,272,16374.5,919.0752424001694,1.4093264248704662,0.6426791216123399,0.24359915455621603,25478.5
Class C,269,199,19170.5,859.9036729335785,0.7397769516728625,0.725990305233659,0.3257944609221221,26406.0
Class C,269,199,18001.0,892.9747405052185,0.7397769516728625,0.6881905417287916,0.28367962718234696,26157.0
Class C,268,199,19112.0,865.6610317230225,0.7425373134328358,0.7200798749128723,0.3204942667508666,26541.5
Class C,472,117,22858.5,1192.281306385994,0.2478813559322034,0.7401644917916006,0.20206920024448047,30883.0
Class C,472,117,19104.5,1187.9381600618362,0.2478813559322034,0.6992478451036729,0.17012097894979322,27321.5
Class C,437,102,13501.5,1275.4772634506226,0.2334096109839817,0.6259242947544099,0.10429090644383367,21570.5
Class C,483,67,18192.0,1239.12697827816,0.13871635610766045,0.7338294911357173,0.14888765380187688,24790.5
Class C,481,101,27794.5,1260.6244515180588,0.20997920997921,0.755891271535606,0.21978460906995279,36770.5
Class C,97,483,20584.5,1256.7665876150131,4.979381443298969,0.6485962756404197,0.1637724833058366,31737.0
Class C,409,184,18404.0,1100.7737264633179,0.44987775061124696,0.7248665787037949,0.19086486008260692,25389.5
Class C,409,184,18524.0,1095.9452992677689,0.44987775061124696,0.7313789359391966,0.19380584905461892,25327.5
Class C,408,183,19515.5,1092.0458072423935,0.4485294117647059,0.7676165752158436,0.20564011360977744,25423.5
Class C,221,260,17600.5,862.9331090450287,1.1764705882352942,0.7086260694514344,0.29701651968790027,24837.5
Class C,224,260,15552.0,890.4894560575485,1.1607142857142858,0.6311047986202699,0.24645551934154775,24642.5
Class C,221,260,17156.0,857.6610299348831,1.1764705882352942,0.699802165976627,0.29308564461509584,24515.5
Class C,115,270,18108.0,806.1219266653061,2.347826086956522,0.7194421820059993,0.35016995586832483,25169.5
Class C,270,116,18080.5,816.5067020654678,0.42962962962962964,0.7105857847471949,0.34080094677839623,25444.5
Class C,115,268,18215.5,813.5361394882202,2.3304347826086955,0.7148379248096696,0.34585754969145577,25482.0
Class C,335,226,17942.5,992.0701899528503,0.6746268656716418,0.704912880350443,0.22909099522527482,25453.5
Class C,335,226,17486.0,984.6559774875641,0.6746268656716418,0.6941643509329098,0.22663725148668018,25190.0
Class C,335,194,15844.0,884.9158633947372,0.5791044776119403,0.7870057619709915,0.25425572272555,20132.0
Class C,471,77,15503.5,1083.712764263153,0.16348195329087048,0.7089745055447582,0.1658865749337501,21867.5
Class C,473,70,18779.5,1216.2569208145142,0.14799154334038056,0.7118974961617923,0.15953032136254724,26379.5
Class C,72,473,18530.0,1208.641696691513,6.569444444444445,0.6972849912510113,0.15940066824191726,26574.5
Class B,342,82,13428.5,911.972650051117,0.23976608187134502,0.6960116101277632,0.20289611873505797,19293.5
Class B,54,341,10326.5,885.5462439060211,6.314814814814815,0.6891684463427656,0.16547809887319556,14984.0
Class B,341,73,13668.0,912.558436870575,0.21407624633431085,0.7517945051016198,0.20624976618426444,18180.5
Class B,112,192,7959.0,555.327988743782,1.7142857142857142,0.7465178445809689,0.3243166485756877,10661.5
Class B,190,113,7994.0,550.2985513210297,0.5947368421052631,0.7415584415584415,0.3317242867015829,10780.0
Class B,112,192,8033.5,557.4284938573837,1.7142857142857142,0.7552411394190092,0.3248899915519034,10637.0
Class B,104,317,10428.5,818.055909872055,3.048076923076923,0.7636849621031818,0.19582391845114858,13655.5
Class B,107,329,11763.0,878.5828207731247,3.074766355140187,0.7453427955899126,0.19149725228225525,15782.0
Class B,320,118,12898.0,852.5828207731247,0.36875,0.722658000896459,0.22297649352671972,17848.0
Class B,178,40,1748.5,506.69343185424805,0.2247191011235955,0.47565288356909685,0.085582496563852,3676.0
Class B,366,100,14124.5,1010.2569206953049,0.273224043715847,0.6751027626421948,0.17390788705218688,20922.0
Class B,344,49,6671.0,868.3330410718918,0.14244186046511628,0.6377324219683571,0.11118037926364087,10460.5
Class B,200,172,7802.5,627.0508562326431,0.86,0.7330420894400601,0.24936650067855287,10644.0
Class B,174,200,8211.5,634.7077133655548,1.1494252873563218,0.7314715838232674,0.2561443666367076,11226.0
Class B,154,168,4796.0,528.724956870079,1.0909090909090908,0.7439118970063595,0.21559039962622797,6447.0
Class B,133,290,9322.5,779.9381592273712,2.180451127819549,0.743065518890483,0.19258476048136955,12546.0
Class B,130,290,7774.5,762.7665870189667,2.230769230769231,0.6939349310483331,0.16791867970751784,11203.5
Class B,132,289,7958.5,772.7665872573853,2.1893939393939394,0.70429203539823,0.1674728507067936,11300.0
Class B,157,246,8431.0,697.4356324672699,1.5668789808917198,0.740015799174932,0.21781144153118964,11393.0
